id-berita,url,judul,content per paragraf,label-positif,label-persuasif,label-produk,perspektif-tunggal,label-berita,labels
241,https://tekno.sindonews.com/read/755991/776/oppo-series-ini-rekomendasi-smartphone-dengan-kamera-mumpuni-1651050297,"OPPO Series, Ini Rekomendasi Smartphone dengan Kamera Mumpuni","OPPO A76. OPPO A76 hadir dengan membawa layar HD berukuran 6,56 inci dengan screen-to-body ratio sebesar 89,9 persen. Layar ini juga sudah mendukung refresh rate hingga 90Hz dan touch sampling 180Hz. Di sektor kamera, OPPO A76 dilengkapi dengan dua kamera belakang yang terdiri dari kamera utama 13MP dan kamera portrait 2MP. Selain itu ada juga disematkan kamera selfie beresolusi 8MP. Untuk dapur pacunya mengandalkan prosesor Snapdragon 680 yang dipadu dengan RAM 6GB dan memori internal 128GB. Menariknya, baik RAM dan memori internalnya ini dapat diperluas. Baterai OPPO A76 berkapasitas 5000mAh dan sudah mendukung pengisian daya cepat 33W SUPERVOOC. Pengisian 5 menit saja disebut mampu untuk melakukan panggilan hingga 3 jam. Sistem operasi smartphone yang terbilang masih baru ini berjalan di Android 12 dengan antarmuka ColorOS 11. Untuk harganya, OPPO A76 dijual dengan harga Rp3.399.000.",1,1,1,1,native ads,1
241,https://tekno.sindonews.com/read/755991/776/oppo-series-ini-rekomendasi-smartphone-dengan-kamera-mumpuni-1651050298,"OPPO Series, Ini Rekomendasi Smartphone dengan Kamera Mumpuni","OPPO A55. OPPO A55 melantai dengan membawa layar berukuran 6,51 inci yang telah dilengkapi dengan fitur All-day Eye Care untuk melindungi mata pengguna ketika menatap layar smartphone dalam waktu yang cukup lama. Di sektor fotografi, OPPO A55 mengandalkan kamera AI Triple HD dengan konfigurasi True 50MP AI Camera, 2MP kamera bokeh dan 2MP kamera makro. Tak hanya itu turut disertakan kamera selfie 16 MP dilengkapi fitur AI Beautification. Dalam menyokong performanya, OPPO A55 hadir dengan mengusung prosesor MediaTek Helio G35 yang dipadukan dengan RAM 4GB dan penyimpanan internal 64GB. Sementara untuk baterainya berkapasitas 5000mAh dan sudah dilengkapi 18 Watt Fast Charge. Dengan ini, perangkat dapat mengisi ulang hingga 33% dalam waktu 30 menit. OPPO A55 tersedia salam dua pilihan warna Rainbow Blue dan Starry Black. Terkait harga, smartphone besutan OPPO itu dijual di Rp2.699.000.",1,1,1,1,native ads,1
242,https://tekno.sindonews.com/read/755979/776/ini-cara-asyik-usir-kebosanan-macet-saat-mudik-1651050290,Ini Cara Asyik Usir Kebosanan Macet saat Mudik,"Musim mudik atau pulang ke kampung halaman tinggal menghitung hari. Seperti biasa, mudik pasti tidak lepas dari yang namanya kemacetan. Kalau sudah begini tentu perjalanan akan memakan waktu yang lebih lama. Smartphone biasanya jadi andalan untuk mengusir kebosanan.",0,1,0,1,native ads,1
242,https://tekno.sindonews.com/read/755979/776/ini-cara-asyik-usir-kebosanan-macet-saat-mudik-1651050291,Ini Cara Asyik Usir Kebosanan Macet saat Mudik,"Seperti diketahui bersama, smartphone yang terus dimainkan akan cepat habis baterainya. Untuk itu diperlukan smartphone dengan baterai besar agar komunikasi tetap terjaga. Nah berikut ini adalah rekomendasi smartphone OPPO dengan baterai besar, 5.000 mAh. Apa saja? Berikut daftarnya.",0,1,1,1,native ads,1
242,https://tekno.sindonews.com/read/755979/776/ini-cara-asyik-usir-kebosanan-macet-saat-mudik-1651050292,Ini Cara Asyik Usir Kebosanan Macet saat Mudik,"OPPO A96. OPPO A96 dibekali dengan baterai berkapasitas 5.000mAh yang sudah mendukung teknologi pengisian daya cepat 33W SUPERVOOCTM. Dengan dukungan teknologi pengisian baterai tersebut, OPPO A96 dapat terisi 55 persen dalam waktu 30 menit dan mengisi penuh hingga 100 persen hanya dalam waktu satu jam. OPPO A96 juga disertai fitur Super Power Saving Mode untuk memperpanjang masa pakai baterai. OPPO A96 sendiri mengusung layar 6,59 inci dengan 90.8% screen-to-body ratio dan resolusi FHD 1080 x 2412. Layar ini juga menghadirkan 95% NTSC Wide Color Gamut dan sudah mendukung refresh rate 90Hz. Untuk urusan fotografinya, OPPO A96 dibekali dengan dua kamera belakang yang terdiri dari kamera utama 50MP dan kamera bokeh 2MP. Tidak berhenti di situ, disematkan juga kamera depan beresolusi 16MP. OPPO A96 juga ditopang oleh prosesor Snapdragon 680. Prosesor buatan Qualcomm itu dipadu dengan RAM berkapasitas 8GB yang dapat diperbesar secara virtual hingga 5GB dan memori internal hingga 256GB. Untuk sistem operasinya sendiri berjalan di Android 11 dengan antarmuka ColorOS 11.1. Smartphone ini dibandrol Rp4,299.000",1,1,1,1,native ads,1
242,https://tekno.sindonews.com/read/755979/776/ini-cara-asyik-usir-kebosanan-macet-saat-mudik-1651050293,Ini Cara Asyik Usir Kebosanan Macet saat Mudik,"OPPO A76. Baterai OPPO A76 berkapasitas 5000mAh dan sudah mendukung pengisian daya cepat 33W SUPERVOOC. Pengisian 5 menit saja disebut mampu untuk melakukan panggilan hingga 3 jam. Untuk kemampuan lain, OPPO A76 sendiri mengusung layar HD berukuran 6,56 inci dengan screen-to-body ratio sebesar 89,9 persen. Layar ini juga sudah mendukung refresh rate 90Hz. OPPO A76 dilengkapi dengan dua kamera belakang yang terdiri dari kamera utama 13MP dan kamera portrait 2MP. Selain itu ada juga kamera selfie beresolusi 8MP. Di sektor dapur pacu, mengandalkan prosesor Snapdragon 680 yang dipadu dengan RAM 6GB dan memori internal 128GB. Menariknya, baik RAM dan memori internalnya ini dapat diperluas.",1,1,1,1,native ads,1
243,https://tekno.sindonews.com/read/755975/776/dengan-oppo-a96-berbagai-aplikasi-penunjang-kelancaran-mudik-lancar-jaya-1651050285,"Dengan OPPO A96, Berbagai Aplikasi Penunjang Kelancaran Mudik Lancar Jaya","Tak terasa sudah di penghujung bulan Ramadan, yang artinya musim mudik sudah dimulai. Bagi yang berencana untuk mudik menggunakan kendaraan pribadi sudah sepatutnya melakukan persiapan. Yang paling utama adalah menjaga kondisi badan serta kendaraan. Selain itu wajib kiranya mempersiapkan segala macam alat penunjang, termasuk sederet aplikasi yang berguna untuk kelancaran perjalanan mudik. Ada banyak aplikasi yang dapat membantu kelancaran perjalanan mudik. Deretan aplikasi ini tersedia di toko aplikasi dan bisa diunduh secara gratis. Berikut ragam aplikasi yang berguna untuk kelancaran perjalanan mudik:",0,1,0,0,native ads,1
243,https://tekno.sindonews.com/read/755975/776/dengan-oppo-a96-berbagai-aplikasi-penunjang-kelancaran-mudik-lancar-jaya-1651050286,"Dengan OPPO A96, Berbagai Aplikasi Penunjang Kelancaran Mudik Lancar Jaya","Google Maps Aplikasi Google Maps menawarkan fitur navigasi yang lengkap. Lewat aplikasi ini kita bisa mendapat informasi rute-rute jalan hingga informasi lalu lintas di sekitar secara real time. Google Maps bisa mengetahui mana rute yang macet dan lancar. Selain itu, Google Maps juga menghadirkan fitur asisten suara yang bisa menunjukan arah jalan secara akurat. Aplikasi yang satu ini juga menghadirkan informasi yang tak kalah penting lainnya, seperti restoran, rumah ibadah, hingga pom bensin terdekat.",1,1,1,0,native ads,1
243,https://tekno.sindonews.com/read/755975/776/dengan-oppo-a96-berbagai-aplikasi-penunjang-kelancaran-mudik-lancar-jaya-1651050287,"Dengan OPPO A96, Berbagai Aplikasi Penunjang Kelancaran Mudik Lancar Jaya","Travoy Hampir sama seperti Google Maps, aplikasi Travoy juga menawarkan fitur peta jalan. Namun pada aplikasi yang dirancang oleh PT Jasa Marga Tbk ini dilengkapi dengan fitur untuk memantau langsung kondisi jalan tol lewat CCTV. Tidak hanya itu, aplikasi Travoy juga menghadirkan beragam informasi lain seperti informasi rest area dan tarif tol mulai dari Golongan I hingga Golongan V. Aplikasi bisa di download tanpandipungut biaya apapun.",1,1,1,0,native ads,1
243,https://tekno.sindonews.com/read/755975/776/dengan-oppo-a96-berbagai-aplikasi-penunjang-kelancaran-mudik-lancar-jaya-1651050288,"Dengan OPPO A96, Berbagai Aplikasi Penunjang Kelancaran Mudik Lancar Jaya","Aplikasi Cek Saldo E-Toll Ada banyak aplikasi untuk mengecek saldo E-Toll, mulai dari BCA Mobile, Livin by Mandiri, Shopee, hingga Tokopedia. Namun, perlu diketahui bahwa aplikasi cek saldo E-Toll butuh perangkat smartphone yang dilengkapi fitur NFC agar bisa digunakan.",1,1,1,0,native ads,1
243,https://tekno.sindonews.com/read/755975/776/dengan-oppo-a96-berbagai-aplikasi-penunjang-kelancaran-mudik-lancar-jaya-1651050289,"Dengan OPPO A96, Berbagai Aplikasi Penunjang Kelancaran Mudik Lancar Jaya","Muslim Pro Satu aplikasi yang tidak boleh ketinggalan adalah aplikasi Muslim Pro. Selain berguna untuk mengingatkan waktu sholat, aplikasi ini juga bisa digunakan untuk memberikan rekomendasi tempat makan halal. Aplikasi Muslim Pro juga memikiki fitur berguna lain seperti Alquran, arah kiblat, Asmaul Husna, kalender hijriyah, informasi tata cara haji dan umrah, doa sehari-hari dan banyak lagi.",1,1,1,0,native ads,1
243,https://tekno.sindonews.com/read/755975/776/dengan-oppo-a96-berbagai-aplikasi-penunjang-kelancaran-mudik-lancar-jaya-1651050290,"Dengan OPPO A96, Berbagai Aplikasi Penunjang Kelancaran Mudik Lancar Jaya","Tapi perlu diingat, untuk daat menjalankan aplikasi-aplikasi ini secara maksimal dibutuhkan smartphone dengan spesifikasi jempolan. Salah satu yang direkomendasikan yang saat ini sudah tersedia di pasaran adalah OPPO A96. OPPO A96 sendiri memiliki layar 6,59 inci dengan 90.8% screen-to-body ratio dan resolusi FHD 1080 x 2412. Layar ini juga menghadirkan 95% NTSC Wide Color Gamut dan sudah mendukung refresh rate 90Hz",0,1,1,1,native ads,1
243,https://tekno.sindonews.com/read/755975/776/dengan-oppo-a96-berbagai-aplikasi-penunjang-kelancaran-mudik-lancar-jaya-1651050291,"Dengan OPPO A96, Berbagai Aplikasi Penunjang Kelancaran Mudik Lancar Jaya","Untuk urusan fotografinya, OPPO A96 dibekali dengan dua kamera belakang yang terdiri dari kamera utama 50MP dan kamera bokeh 2MP. Tidak berhenti di situ, disematkan juga kamera depan beresolusi 16MP. Performa OPPO A96 ditopang oleh prosesor Snapdragon 680. Prosesor buatan Qualcomm itu dipadu dengan RAM berkapasitas 8GB yang dapat diperbesar secara virtual hingga 5GB dan memori internal hingga 256GB.",1,1,1,1,native ads,1
243,https://tekno.sindonews.com/read/755975/776/dengan-oppo-a96-berbagai-aplikasi-penunjang-kelancaran-mudik-lancar-jaya-1651050292,"Dengan OPPO A96, Berbagai Aplikasi Penunjang Kelancaran Mudik Lancar Jaya","Tidak berhenti di situ, OPPO A96 juga dibekali baterai 5.000mAh yang sudah mendukung teknologi pengisian daya cepat 33W SUPERVOOCTM. Smartphone juga disertai fitur Super Power Saving Mode untuk memperpanjang masa pakai baterai. Untuk sistem operasinya sendiri berjalan di Android 11 dengan antarmuka ColorOS 11.1. Smartphone OPPP A96 bisa dipesan baik secara daeing dan luring dengan menebusnya seharga Rp4.299.000.",1,1,1,1,native ads,1
244,https://tekno.sindonews.com/read/755881/776/epson-resmikan-solution-center-indonesia-lot-304-showcase-produk-epson-terlengkap-di-indonesia-1651046693,"Epson Resmikan Solution Center Indonesia Lot 304, Showcase Produk Epson Terlengkap di Indonesia","Epson adalah pemimpin teknologi global yang berdedikasi yang mampu menghubungkan individu, informasi, dan teknologi secara efisien dan tepat. Perusahaan yang berfokus mendorong inovasi dan melampaui harapan pelanggan pada inkjet, komunikasi visual, wearable dan robot. PT Epson Indonesia mendirikan Epson Solution Center (ESC) sebagai pusat informasi, solusi dan teknologi dari semua jajaran produk Epson. Saat ini, PT Epson Indonesia yang bertempat di Jakarta telah memiliki 28 lokasi penjual (16 Epson Sales dan Service dan 12 12 Epson Service Centre) dan terus memperluas cakupan layanannya di Indonesia dengan meresmikan area baru dari Epson Solution Center.",1,1,1,1,native ads,1
244,https://tekno.sindonews.com/read/755881/776/epson-resmikan-solution-center-indonesia-lot-304-showcase-produk-epson-terlengkap-di-indonesia-1651046694,"Epson Resmikan Solution Center Indonesia Lot 304, Showcase Produk Epson Terlengkap di Indonesia","Dengan mengusung konsep With Technology and Sustainability for The Next Future pada Epson Solution Center yang baru dan selaras dengan teknologi yang dimiliki oleh Epson diharapkan dapat memberikan kemudahan dan fasilitas lengkap bagi para pengguna. Semula Epson Solution Center berada di Mezzanie Floor Cibis Nine Building namun karena bertambahnya produk unggulan dari Epson, maka PT Epson Indonesia secara resmi memindahkan area ESP ke area baru yang diberi nama LOT 304. Dengan luas showroom 733.20 meter persegi pada Epson Solution Center LOT 304 semua jajaran produk dari Epson diatur berdasarkan kategori, seperti Printer, Projector, Scanner, hingga Robot Solution maka para pelanggan dapat dengan nyaman melakukan transaksi pembelian atau service berdasarkan kategori yang telah disediakan.",1,1,1,1,native ads,1
244,https://tekno.sindonews.com/read/755881/776/epson-resmikan-solution-center-indonesia-lot-304-showcase-produk-epson-terlengkap-di-indonesia-1651046695,"Epson Resmikan Solution Center Indonesia Lot 304, Showcase Produk Epson Terlengkap di Indonesia","Dengan mengusung tema baru, Epson New Solution Center juga memberika pelayanan berupa fasilitas feels like home, dengan suasana industrial yang ada pada bangunan showroom. Riswin Li, selaku Head of Marketing Division PT Epson Indonesia dalam sambutannya menyampaikan bahwa dengan adanya Epson New Solution Center ini merupakan salah satu bentuk perwujudan dari visi dan misi dari Epson Indonesia dalam mendukung pecepatan dan kemudahan dalam berteknologi. “Kehadiran showcase ini membuktikan komitmen perusahaan untuk senantiasa melayani para pelanggan secara prima terutama kemudahan serta kenyamanan bagi para pelanggan dan konsumen dalam menggunakan produk-poduk Epson,” ujarnya.",1,1,1,1,native ads,1
244,https://tekno.sindonews.com/read/755881/776/epson-resmikan-solution-center-indonesia-lot-304-showcase-produk-epson-terlengkap-di-indonesia-1651046696,"Epson Resmikan Solution Center Indonesia Lot 304, Showcase Produk Epson Terlengkap di Indonesia","M. Husni Nurdin selaku Head of Finance and Corporate Service Division PT Epson Indonesia menambahkan, para pengunjung yang datang ke LOT 304 ini tidak hanya dapat melakukan transaksi pembelian ataupun service, tapi melihat display berbagai macam produk unggulan dari Epson sehingga para pengunjung dapat berinteraksi dengan produk-produk Epson yang telah disiapkan untuk dicoba. ""Kami percaya bahwa hal ini dapat menarik minat pengunjung untuk mendatangi LOT 304 dan memberikan experience bagi para pelanggan sebelum memutuskan untuk membeli berbagai produk yang kami sediakan,” katanya. Adapun berbagi macam produk yang ditampilkan pada Espon Solution Center LOT 304 berupa:",1,1,1,1,native ads,1
244,https://tekno.sindonews.com/read/755881/776/epson-resmikan-solution-center-indonesia-lot-304-showcase-produk-epson-terlengkap-di-indonesia-1651046697,"Epson Resmikan Solution Center Indonesia Lot 304, Showcase Produk Epson Terlengkap di Indonesia","1. Inktank Printer Printhead seri EcoTank. Dengan teknologi Micro Piezo, Inktank Printer Printhead seri EcoTank merupakan teknologi eksklusif dari Epson. Dirancang bekerja andal dan tahan lama. Printhead Micro Piezo memungkinkan pencetakan pada berbagai jenis media. Ada pula fitur cetak cepat, pemrosesan gambar, system tinta, pemindahan kertas dengan sangat akurat dan mekanisme lainnya.",1,1,1,1,native ads,1
244,https://tekno.sindonews.com/read/755881/776/epson-resmikan-solution-center-indonesia-lot-304-showcase-produk-epson-terlengkap-di-indonesia-1651046698,"Epson Resmikan Solution Center Indonesia Lot 304, Showcase Produk Epson Terlengkap di Indonesia","2. Business Inkjet Printer (BIJ) Epson Businiess Inkjet Printer. BIJ hadir dengan kualitas yang luar biasa, kecepatan sangat cepat , handal dan kinerja yang optimal untuk memenuhi kebutuhan bisnis. Printer inkjet yang menggunakan daya yang lebih kecil dari printer laser lainnya dan ramah lingkungan serta hemat biaya.",1,1,1,1,native ads,1
244,https://tekno.sindonews.com/read/755881/776/epson-resmikan-solution-center-indonesia-lot-304-showcase-produk-epson-terlengkap-di-indonesia-1651046699,"Epson Resmikan Solution Center Indonesia Lot 304, Showcase Produk Epson Terlengkap di Indonesia","3. Commercial & Industrial Printer Warna. Printer yang luar biasa dan menjadikan pilihan yang tepat untuk mendukung bisnis dari Advertising, fashion, retail dan photography. Print head Epson Micro Piezo™ Thin Film Piezo merupakan salah satu seri dari Commercial & Industrial Printer yang khusus dikembangkan untuk printer Large Format Epson, memiliki performa dan daya tahan tinggi dengan 360 micro-fine nozzles untuk setiap warnanya, memberikan bentuk dot (titik) yang sempurna. Hasilnya adalah kecepatan cetak dan mutu gambar yang tinggi untuk pemakaian di berbagai kegiatan usaha dan industry.",1,1,1,1,native ads,1
244,https://tekno.sindonews.com/read/755881/776/epson-resmikan-solution-center-indonesia-lot-304-showcase-produk-epson-terlengkap-di-indonesia-1651046700,"Epson Resmikan Solution Center Indonesia Lot 304, Showcase Produk Epson Terlengkap di Indonesia","4. Laser Printer Epson Laser Printer Didesain untuk memenuhi kebutuhan pertumbuhan bisnis. Mulai dari biaya operasional yang snagat rendah, proses pencetakan yang cepat dan dilengkapi dengan berbagai ftur untuk mendukung volume produktifitas pencetakan yang optimal. 5. Business & Photo Scanner. Dengan menggunakan Teknik Charge-Coupled Device (CCD) dan ReadyScan LED Technology pilihan scanner terbaru dari Epson mampu menangkap semua detail untuk memenuhi kebutuhan bisnis Anda. Dengan fitur canggih milik Epson, Scanner ini dapat memberi Anda lebih banyak daya, volume lebih tinggi dan kecepatan lebih cepat untuk produktivitas yang baik.",1,1,1,1,native ads,1
244,https://tekno.sindonews.com/read/755881/776/epson-resmikan-solution-center-indonesia-lot-304-showcase-produk-epson-terlengkap-di-indonesia-1651046702,"Epson Resmikan Solution Center Indonesia Lot 304, Showcase Produk Epson Terlengkap di Indonesia","6. 3LCD Projector Proyektor Epson 3LCD Projector yang menghadirkan warna-warna menakjubkan dengan tingkat kecerahan yang seimbang, realistis, dan hasil gambar yang lebih hidup. Proyektor yang menjadi produk unggulan yang menjadi pilihan masyarakat. 7. Label Inkjet Printer Epson Label inkjet printer ini menghadirkan label warna berkualitas tinggi sesuai kebutuhan untuk meningkatkan efisiensi dan mengurangi biaya perlabelan. Dengan cetakan tinggi kecepatan hingga 103mm per detik, resolusi dan kendala yang sangat baik, golongan printer ini adalah pilihan yang sempurna untuk industry, kimia, perdagangan, aplikasi perlabelan untuk medis dan lainnya.",1,1,1,1,native ads,1
244,https://tekno.sindonews.com/read/755881/776/epson-resmikan-solution-center-indonesia-lot-304-showcase-produk-epson-terlengkap-di-indonesia-1651046703,"Epson Resmikan Solution Center Indonesia Lot 304, Showcase Produk Epson Terlengkap di Indonesia","8. Label Printer Printer Epson Label Works. Ini adalah salah satu seri printer Epson yang menawarkan solusi professional yang mudah digunakan untuk setiap kebutuhan perlabelan. Berbagi pilihan media label Epson mulai dari ukuran lebar, pola, warna dan gaya untuk membuat kualitas tinggi, label professional dengan limbah minimal dan penghematan yang maksimum. 9. Dot Matrix Printer Printer Epson. Dot Matrix adalah partner ideal untuk dapat melakukan percetakan tugas berat dengan biaya efisien melalui kemampuannya untuk bekerja dengan Multi-part. Printer ini hanya membutuhkan penggantian pita sesekali karena pita tinta yang digunakan tetap berfungsi bahkan setelah penyimpanan lama.",1,1,1,1,native ads,1
244,https://tekno.sindonews.com/read/755881/776/epson-resmikan-solution-center-indonesia-lot-304-showcase-produk-epson-terlengkap-di-indonesia-1651046704,"Epson Resmikan Solution Center Indonesia Lot 304, Showcase Produk Epson Terlengkap di Indonesia","10. Robot Solution Epson. Ini adalah pemimpin global dalam teknologi robotika, dengan kombinasi kinerja tinggi dan kemudahaan pengoperasian yang tak tertandingi. Robot Epson membawa produktivitas tinggi manufaktur otomatis yang terus berkembang pada berbagai industry di seluruh dunia. Jajaran produk – produk tersebut dapat dijumpai di showroom New Epson Solution Center sebagai produk unggulan yang dapat menjadi pilihan konsumen. Epson Solution Center LOT 304 akan mulai beroperasi pada tanggal 29 Maret 2022 dari hari Senin – Jumat pukul 08.00 sampai dengan 16.00 WIB. Para pengunjung dapat menikmati kenyamanan serta fasilitas professional yang diberikan. PT. Epson Indonesia kini memasarkan produk printer SIDM (Dot Matrix), Inkjet, Laser, LFP termasuk consumablesnya, dan produk-produk lain seperti scanner, dan proyektor. Silakan kunjungi situs kami epson.co.id.",1,1,1,1,native ads,1
245,https://tekno.sindonews.com/read/755869/776/urusan-navigasi-saat-mudik-oppo-a96-siap-menjadi-pilihan-1651046662,"Urusan Navigasi saat Mudik, OPPO A96 Siap Menjadi Pilihan","Musim mudik tinggal menghitung hari. Bagi kalian yang berencana mudik lewat jalur darat dengan kendaraan pribadi pastikan kondisi kendaraan prima dan seluruh perlengkapan siap, termasuk untuk urusan navigasi. Beruntung saat ini navigasi sudah tersedia di perangkat smartphone lewat berbagai aplikasi. Salah satunya yang populer adalah Google Maps. Aplikasi besutan Google ini secara default hadir di smartphone berbasis Android.",0,1,0,0,native ads,1
245,https://tekno.sindonews.com/read/755869/776/urusan-navigasi-saat-mudik-oppo-a96-siap-menjadi-pilihan-1651046663,"Urusan Navigasi saat Mudik, OPPO A96 Siap Menjadi Pilihan","Google Maps sendiri menawarkan fitur navigasi yang lengkap. Lewat aplikasi ini kita bisa mendapat informasi rute-rute jalan hingga informasi lalu lintas di sekitar secara real time. Google Maps bisa mengetahui mana rute yang macet dan lancar. Selain itu, Google Maps juga menghadirkan fitur asisten suara yang bisa menunjukan arah jalan secara akurat. Aplikasi yang satu ini juga menghadirkan informasi yang tak kalah penting lainnya, seperti restoran, rumah ibadah, hingga pom bensin terdekat.",1,1,0,0,native ads,1
245,https://tekno.sindonews.com/read/755869/776/urusan-navigasi-saat-mudik-oppo-a96-siap-menjadi-pilihan-1651046664,"Urusan Navigasi saat Mudik, OPPO A96 Siap Menjadi Pilihan","Salah satu smartphone dengan baterai berkapasitas besar yang tersedia di pasaran adalah OPPO A96. OPPO A96 sendiri dibekali baterai 5.000mAh yang sudah mendukung teknologi pengisian daya cepat 33W SUPERVOOCTM. Dengan dukungan teknologi pengisian baterai tersebut, OPPO A96 dapat terisi 55 persen dalam waktu 30 menit dan mengisi penuh hingga 100 persen hanya dalam waktu satu jam. Smartphone juga disertai fitur Super Power Saving Mode untuk memperpanjang masa pakai baterai.",1,1,1,1,native ads,1
245,https://tekno.sindonews.com/read/755869/776/urusan-navigasi-saat-mudik-oppo-a96-siap-menjadi-pilihan-1651046665,"Urusan Navigasi saat Mudik, OPPO A96 Siap Menjadi Pilihan","Tidak hanya baterai besar, OPPO A96 juga memiliki layar 6,59 inci dengan 90.8% screen-to-body ratio dan resolusi FHD 1080 x 2412. Layar ini juga menghadirkan 95% NTSC Wide Color Gamut dan sudah mendukung refresh rate 90Hz. Untuk urusan fotografinya, OPPO A96 dibekali dengan dua kamera belakang yang terdiri dari kamera utama 50MP dan kamera bokeh 2MP. Tidak berhenti di situ, disematkan juga kamera depan beresolusi 16MP.",1,1,1,1,native ads,1
245,https://tekno.sindonews.com/read/755869/776/urusan-navigasi-saat-mudik-oppo-a96-siap-menjadi-pilihan-1651046666,"Urusan Navigasi saat Mudik, OPPO A96 Siap Menjadi Pilihan",Performa OPPO A96 ditopang oleh prosesor Snapdragon 680. Prosesor buatan Qualcomm itu dipadu dengan RAM berkapasitas 8GB yang dapat diperbesar secara virtual hingga 5GB dan memori internal hingga 256GB. Untuk sistem operasinya sendiri berjalan di Android 11 dengan antarmuka ColorOS 11.1. Smartphone OPPP A96 bisa dipesan baik secara daeing dan luring dengan menebusnya seharga Rp4.299.000.,1,1,1,1,native ads,1
246,https://tekno.sindonews.com/read/753737/776/thr-cair-ini-rekomendasi-smartphone-oppo-a-series-yang-bisa-dibeli-1650877496,THR Cair! Ini Rekomendasi Smartphone OPPO A Series yang Bisa Dibeli,"Lebaran sebentar lagi. Seperti biasa, pada momen yang sangat spesial ini akan cair yang namanya Tunjangan Hari Raya (THR). Bagi kalian yang berniat untuk membeli smartphone, ada beberapa yang direkomendasikan. Salah satu yang bisa jadikan pilihan adalah OPPO A Series. Setidaknya ada beberapa smartphone OPPO A Series yang diluncurkan di kuartal pertama tahun 2022 ini. Apa saja? Berikut daftarnya:",0,1,0,1,native ads,1
246,https://tekno.sindonews.com/read/753737/776/thr-cair-ini-rekomendasi-smartphone-oppo-a-series-yang-bisa-dibeli-1650877497,THR Cair! Ini Rekomendasi Smartphone OPPO A Series yang Bisa Dibeli,"1. OPPO A96. OPPO A96 mengusung layar 6,59 inci dengan 90.8% screen-to-body ratio dan resolusi FHD 1080 x 2412. Layar ini juga menghadirkan 95% NTSC Wide Color Gamut dan sudah mendukung refresh rate 90Hz. Untuk urusan fotografinya, OPPO A96 dibekali dengan dua kamera belakang yang terdiri dari kamera utama 50MP dan kamera bokeh 2MP. Tidak berhenti di situ, disematkan juga kamera depan beresolusi 16MP. OPPO A96 juga ditopang oleh prosesor Snapdragon 680. Prosesor buatan Qualcomm itu dipadu dengan RAM berkapasitas 8GB yang dapat diperbesar secara virtual hingga 5GB dan memori internal hingga 256GB. Dayanya bersumber dari baterai berkapasitas 5.000mAh yang sudah mendukung teknologi pengisian daya cepat 33W SUPERVOOCTM. Untuk sistem operasinya sendiri berjalan di Android 11 dengan antarmuka ColorOS 11.1. Smartphone anyar ini dibandrol Rp4,299.000.",1,1,1,1,native ads,1
246,https://tekno.sindonews.com/read/753737/776/thr-cair-ini-rekomendasi-smartphone-oppo-a-series-yang-bisa-dibeli-1650877498,THR Cair! Ini Rekomendasi Smartphone OPPO A Series yang Bisa Dibeli,"2. OPPO A76. Oppo A76 sendiri mengusung layar HD berukuran 6,56 inci dengan screen-to-body ratio sebesar 89,9 persen. Layar ini juga sudah mendukung refresh rate 90Hz. Untuk menopang kebutuhan fotografi, Oppo A76 dilengkapi dengan dua kamera belakang yang terdiri dari kamera utama 13MP dan kamera portrait 2MP. Selain itu ada juga kamera selfie beresolusi 8MP. Di sektor dapur pacu, mengandalkan prosesor Snapdragon 680 yang dipadu dengan RAM 6GB dan memori internal 128GB. Menariknya, baik RAM dan memori internalnya ini dapat diperluas. Baterainya berkapasitas 5000mAh dan sudah mendukung pengisian daya cepat 33W SUPERVOOC. Sistem operasinya berjalan di Android 12 dengan antarmuka ColorOS 11. Untuk ketersediaan warnanya sendiri ada dua pilihan, yakni Glowing Blue dan Glowing Black. Oppo A76 tersedia di pasar Indonesia mulai hari ini dengan harga Rp3.399.000.",1,1,1,1,native ads,1
246,https://tekno.sindonews.com/read/753737/776/thr-cair-ini-rekomendasi-smartphone-oppo-a-series-yang-bisa-dibeli-1650877499,THR Cair! Ini Rekomendasi Smartphone OPPO A Series yang Bisa Dibeli,"3. OPPO A55. OPPO A55 hadir membawa layar berukuran 6,51 inci yang telah dilengkapi dengan fitur All-day Eye Care untuk melindungi mata pengguna ketika menatap layar smartphone dalam waktu yang cukup lama. Di sektor fotografi, OPPO A55 mengandalkan kamera AI Triple HD dengan konfigurasi True 50MP AI Camera, 2MP kamera bokeh dan 2MP kamera makro. Tak hanya itu turut disertakan kamera selfie 16 MP dilengkapi fitur AI Beautification. Dalam menyokong performanya, OPPO A55 hadir dengan mengusung prosesor MediaTek Helio G35. Dipadukan dengan RAM 4GB dan penyimpanan internal 64GB. Untuk mendukung penggunaan seharian lebih, OPPO melengkapi A55 dengan baterai 5000mAh yang sudah dilengkapi 18 Watt Fast Charge yang dapat mengisi ulang perangkat 33% dalam waktu 30 menit. OPPO A55 tersedia salam dua pilihan warna Rainbow Blue dan Starry Black. Terkait harga, ponsel pintar baru itu dijual di Rp2,699,000.",1,1,1,1,native ads,1
